video_name,signer,class,label,split,view,landmarks_path,landmarks_177_path,frames,features_per_frame
s0016_f_w000032,s0016,Sister,37,test,front,landmarks/s0016/Sister/s0016_f_w000032/landmarks.npy,landmarks/s0016/Sister/s0016_f_w000032/landmarks_177.npy,210,177
s0017_f_w000032,s0017,Sister,37,test,front,landmarks/s0017/Sister/s0017_f_w000032/landmarks.npy,landmarks/s0017/Sister/s0017_f_w000032/landmarks_177.npy,180,177
s0019_f_w000032,s0019,Sister,37,test,front,landmarks/s0019/Sister/s0019_f_w000032/landmarks.npy,landmarks/s0019/Sister/s0019_f_w000032/landmarks_177.npy,210,177
s0020_f_w000032,s0020,Sister,37,test,front,landmarks/s0020/Sister/s0020_f_w000032/landmarks.npy,landmarks/s0020/Sister/s0020_f_w000032/landmarks_177.npy,210,177
s0004_f_w001465,s0004,Smart Phone,38,test,front,landmarks/s0004/Smart Phone/s0004_f_w001465/landmarks.npy,landmarks/s0004/Smart Phone/s0004_f_w001465/landmarks_177.npy,180,177
s0006_f_w001465,s0006,Smart Phone,38,test,front,landmarks/s0006/Smart Phone/s0006_f_w001465/landmarks.npy,landmarks/s0006/Smart Phone/s0006_f_w001465/landmarks_177.npy,180,177
s0010_f_w001465,s0010,Smart Phone,38,test,front,landmarks/s0010/Smart Phone/s0010_f_w001465/landmarks.npy,landmarks/s0010/Smart Phone/s0010_f_w001465/landmarks_177.npy,210,177
s0014_f_w001465,s0014,Smart Phone,38,test,front,landmarks/s0014/Smart Phone/s0014_f_w001465/landmarks.npy,landmarks/s0014/Smart Phone/s0014_f_w001465/landmarks_177.npy,180,177
s0016_f_w001465,s0016,Smart Phone,38,test,front,landmarks/s0016/Smart Phone/s0016_f_w001465/landmarks.npy,landmarks/s0016/Smart Phone/s0016_f_w001465/landmarks_177.npy,180,177
s0017_f_w001465,s0017,Smart Phone,38,test,front,landmarks/s0017/Smart Phone/s0017_f_w001465/landmarks.npy,landmarks/s0017/Smart Phone/s0017_f_w001465/landmarks_177.npy,150,177
s0019_f_w001465,s0019,Smart Phone,38,test,front,landmarks/s0019/Smart Phone/s0019_f_w001465/landmarks.npy,landmarks/s0019/Smart Phone/s0019_f_w001465/landmarks_177.npy,180,177
s0020_f_w001465,s0020,Smart Phone,38,test,front,landmarks/s0020/Smart Phone/s0020_f_w001465/landmarks.npy,landmarks/s0020/Smart Phone/s0020_f_w001465/landmarks_177.npy,150,177
s0004_f_w001429,s0004,Sorry,39,test,front,landmarks/s0004/Sorry/s0004_f_w001429/landmarks.npy,landmarks/s0004/Sorry/s0004_f_w001429/landmarks_177.npy,150,177
s0006_f_w001429,s0006,Sorry,39,test,front,landmarks/s0006/Sorry/s0006_f_w001429/landmarks.npy,landmarks/s0006/Sorry/s0006_f_w001429/landmarks_177.npy,150,177
s0010_f_w001429,s0010,Sorry,39,test,front,landmarks/s0010/Sorry/s0010_f_w001429/landmarks.npy,landmarks/s0010/Sorry/s0010_f_w001429/landmarks_177.npy,210,177
s0014_f_w001429,s0014,Sorry,39,test,front,landmarks/s0014/Sorry/s0014_f_w001429/landmarks.npy,landmarks/s0014/Sorry/s0014_f_w001429/landmarks_177.npy,150,177
s0016_f_w001429,s0016,Sorry,39,test,front,landmarks/s0016/Sorry/s0016_f_w001429/landmarks.npy,landmarks/s0016/Sorry/s0016_f_w001429/landmarks_177.npy,150,177
s0017_f_w001429,s0017,Sorry,39,test,front,landmarks/s0017/Sorry/s0017_f_w001429/landmarks.npy,landmarks/s0017/Sorry/s0017_f_w001429/landmarks_177.npy,120,177
s0019_f_w001429,s0019,Sorry,39,test,front,landmarks/s0019/Sorry/s0019_f_w001429/landmarks.npy,landmarks/s0019/Sorry/s0019_f_w001429/landmarks_177.npy,150,177
s0020_f_w001429,s0020,Sorry,39,test,front,landmarks/s0020/Sorry/s0020_f_w001429/landmarks.npy,landmarks/s0020/Sorry/s0020_f_w001429/landmarks_177.npy,180,177
s0004_f_w000075,s0004,Thank You,40,test,front,landmarks/s0004/Thank You/s0004_f_w000075/landmarks.npy,landmarks/s0004/Thank You/s0004_f_w000075/landmarks_177.npy,150,177
s0006_f_w000075,s0006,Thank You,40,test,front,landmarks/s0006/Thank You/s0006_f_w000075/landmarks.npy,landmarks/s0006/Thank You/s0006_f_w000075/landmarks_177.npy,180,177
s0010_f_w000075,s0010,Thank You,40,test,front,landmarks/s0010/Thank You/s0010_f_w000075/landmarks.npy,landmarks/s0010/Thank You/s0010_f_w000075/landmarks_177.npy,150,177
s0014_f_w000075,s0014,Thank You,40,test,front,landmarks/s0014/Thank You/s0014_f_w000075/landmarks.npy,landmarks/s0014/Thank You/s0014_f_w000075/landmarks_177.npy,180,177
s0016_f_w000075,s0016,Thank You,40,test,front,landmarks/s0016/Thank You/s0016_f_w000075/landmarks.npy,landmarks/s0016/Thank You/s0016_f_w000075/landmarks_177.npy,150,177
s0017_f_w000075,s0017,Thank You,40,test,front,landmarks/s0017/Thank You/s0017_f_w000075/landmarks.npy,landmarks/s0017/Thank You/s0017_f_w000075/landmarks_177.npy,150,177
s0019_f_w000075,s0019,Thank You,40,test,front,landmarks/s0019/Thank You/s0019_f_w000075/landmarks.npy,landmarks/s0019/Thank You/s0019_f_w000075/landmarks_177.npy,150,177
s0020_f_w000075,s0020,Thank You,40,test,front,landmarks/s0020/Thank You/s0020_f_w000075/landmarks.npy,landmarks/s0020/Thank You/s0020_f_w000075/landmarks_177.npy,180,177
s0004_f_w000370,s0004,Today,41,test,front,landmarks/s0004/Today/s0004_f_w000370/landmarks.npy,landmarks/s0004/Today/s0004_f_w000370/landmarks_177.npy,150,177
s0006_f_w000370,s0006,Today,41,test,front,landmarks/s0006/Today/s0006_f_w000370/landmarks.npy,landmarks/s0006/Today/s0006_f_w000370/landmarks_177.npy,150,177
s0010_f_w000370,s0010,Today,41,test,front,landmarks/s0010/Today/s0010_f_w000370/landmarks.npy,landmarks/s0010/Today/s0010_f_w000370/landmarks_177.npy,150,177
s0014_f_w000370,s0014,Today,41,test,front,landmarks/s0014/Today/s0014_f_w000370/landmarks.npy,landmarks/s0014/Today/s0014_f_w000370/landmarks_177.npy,150,177
s0016_f_w000370,s0016,Today,41,test,front,landmarks/s0016/Today/s0016_f_w000370/landmarks.npy,landmarks/s0016/Today/s0016_f_w000370/landmarks_177.npy,120,177
s0017_f_w000370,s0017,Today,41,test,front,landmarks/s0017/Today/s0017_f_w000370/landmarks.npy,landmarks/s0017/Today/s0017_f_w000370/landmarks_177.npy,120,177
s0019_f_w000370,s0019,Today,41,test,front,landmarks/s0019/Today/s0019_f_w000370/landmarks.npy,landmarks/s0019/Today/s0019_f_w000370/landmarks_177.npy,180,177
s0020_f_w000370,s0020,Today,41,test,front,landmarks/s0020/Today/s0020_f_w000370/landmarks.npy,landmarks/s0020/Today/s0020_f_w000370/landmarks_177.npy,150,177
s0004_f_w000371,s0004,Tomorrow,42,test,front,landmarks/s0004/Tomorrow/s0004_f_w000371/landmarks.npy,landmarks/s0004/Tomorrow/s0004_f_w000371/landmarks_177.npy,150,177
s0006_f_w000371,s0006,Tomorrow,42,test,front,landmarks/s0006/Tomorrow/s0006_f_w000371/landmarks.npy,landmarks/s0006/Tomorrow/s0006_f_w000371/landmarks_177.npy,150,177
s0010_f_w000371,s0010,Tomorrow,42,test,front,landmarks/s0010/Tomorrow/s0010_f_w000371/landmarks.npy,landmarks/s0010/Tomorrow/s0010_f_w000371/landmarks_177.npy,180,177
s0014_f_w000371,s0014,Tomorrow,42,test,front,landmarks/s0014/Tomorrow/s0014_f_w000371/landmarks.npy,landmarks/s0014/Tomorrow/s0014_f_w000371/landmarks_177.npy,180,177
s0016_f_w000371,s0016,Tomorrow,42,test,front,landmarks/s0016/Tomorrow/s0016_f_w000371/landmarks.npy,landmarks/s0016/Tomorrow/s0016_f_w000371/landmarks_177.npy,180,177
s0017_f_w000371,s0017,Tomorrow,42,test,front,landmarks/s0017/Tomorrow/s0017_f_w000371/landmarks.npy,landmarks/s0017/Tomorrow/s0017_f_w000371/landmarks_177.npy,120,177
s0019_f_w000371,s0019,Tomorrow,42,test,front,landmarks/s0019/Tomorrow/s0019_f_w000371/landmarks.npy,landmarks/s0019/Tomorrow/s0019_f_w000371/landmarks_177.npy,150,177
s0020_f_w000371,s0020,Tomorrow,42,test,front,landmarks/s0020/Tomorrow/s0020_f_w000371/landmarks.npy,landmarks/s0020/Tomorrow/s0020_f_w000371/landmarks_177.npy,150,177
s0004_f_w001035,s0004,Up,43,test,front,landmarks/s0004/Up/s0004_f_w001035/landmarks.npy,landmarks/s0004/Up/s0004_f_w001035/landmarks_177.npy,150,177
s0006_f_w001035,s0006,Up,43,test,front,landmarks/s0006/Up/s0006_f_w001035/landmarks.npy,landmarks/s0006/Up/s0006_f_w001035/landmarks_177.npy,150,177
s0010_f_w001035,s0010,Up,43,test,front,landmarks/s0010/Up/s0010_f_w001035/landmarks.npy,landmarks/s0010/Up/s0010_f_w001035/landmarks_177.npy,180,177
s0014_f_w001035,s0014,Up,43,test,front,landmarks/s0014/Up/s0014_f_w001035/landmarks.npy,landmarks/s0014/Up/s0014_f_w001035/landmarks_177.npy,150,177
s0016_f_w001035,s0016,Up,43,test,front,landmarks/s0016/Up/s0016_f_w001035/landmarks.npy,landmarks/s0016/Up/s0016_f_w001035/landmarks_177.npy,150,177
s0017_f_w001035,s0017,Up,43,test,front,landmarks/s0017/Up/s0017_f_w001035/landmarks.npy,landmarks/s0017/Up/s0017_f_w001035/landmarks_177.npy,120,177
s0019_f_w001035,s0019,Up,43,test,front,landmarks/s0019/Up/s0019_f_w001035/landmarks.npy,landmarks/s0019/Up/s0019_f_w001035/landmarks_177.npy,150,177
s0020_f_w001035,s0020,Up,43,test,front,landmarks/s0020/Up/s0020_f_w001035/landmarks.npy,landmarks/s0020/Up/s0020_f_w001035/landmarks_177.npy,150,177
s0004_f_w000228,s0004,Water,44,test,front,landmarks/s0004/Water/s0004_f_w000228/landmarks.npy,landmarks/s0004/Water/s0004_f_w000228/landmarks_177.npy,150,177
s0006_f_w000228,s0006,Water,44,test,front,landmarks/s0006/Water/s0006_f_w000228/landmarks.npy,landmarks/s0006/Water/s0006_f_w000228/landmarks_177.npy,180,177
s0010_f_w000228,s0010,Water,44,test,front,landmarks/s0010/Water/s0010_f_w000228/landmarks.npy,landmarks/s0010/Water/s0010_f_w000228/landmarks_177.npy,150,177
s0014_f_w000228,s0014,Water,44,test,front,landmarks/s0014/Water/s0014_f_w000228/landmarks.npy,landmarks/s0014/Water/s0014_f_w000228/landmarks_177.npy,150,177
s0016_f_w000228,s0016,Water,44,test,front,landmarks/s0016/Water/s0016_f_w000228/landmarks.npy,landmarks/s0016/Water/s0016_f_w000228/landmarks_177.npy,150,177
s0017_f_w000228,s0017,Water,44,test,front,landmarks/s0017/Water/s0017_f_w000228/landmarks.npy,landmarks/s0017/Water/s0017_f_w000228/landmarks_177.npy,120,177
s0019_f_w000228,s0019,Water,44,test,front,landmarks/s0019/Water/s0019_f_w000228/landmarks.npy,landmarks/s0019/Water/s0019_f_w000228/landmarks_177.npy,180,177
s0020_f_w000228,s0020,Water,44,test,front,landmarks/s0020/Water/s0020_f_w000228/landmarks.npy,landmarks/s0020/Water/s0020_f_w000228/landmarks_177.npy,150,177
s0004_f_w001309,s0004,Welcome,45,test,front,landmarks/s0004/Welcome/s0004_f_w001309/landmarks.npy,landmarks/s0004/Welcome/s0004_f_w001309/landmarks_177.npy,150,177
s0006_f_w001309,s0006,Welcome,45,test,front,landmarks/s0006/Welcome/s0006_f_w001309/landmarks.npy,landmarks/s0006/Welcome/s0006_f_w001309/landmarks_177.npy,180,177
s0010_f_w001309,s0010,Welcome,45,test,front,landmarks/s0010/Welcome/s0010_f_w001309/landmarks.npy,landmarks/s0010/Welcome/s0010_f_w001309/landmarks_177.npy,180,177
s0014_f_w001309,s0014,Welcome,45,test,front,landmarks/s0014/Welcome/s0014_f_w001309/landmarks.npy,landmarks/s0014/Welcome/s0014_f_w001309/landmarks_177.npy,150,177
s0016_f_w001309,s0016,Welcome,45,test,front,landmarks/s0016/Welcome/s0016_f_w001309/landmarks.npy,landmarks/s0016/Welcome/s0016_f_w001309/landmarks_177.npy,150,177
s0017_f_w001309,s0017,Welcome,45,test,front,landmarks/s0017/Welcome/s0017_f_w001309/landmarks.npy,landmarks/s0017/Welcome/s0017_f_w001309/landmarks_177.npy,120,177
s0019_f_w001309,s0019,Welcome,45,test,front,landmarks/s0019/Welcome/s0019_f_w001309/landmarks.npy,landmarks/s0019/Welcome/s0019_f_w001309/landmarks_177.npy,180,177
s0020_f_w001309,s0020,Welcome,45,test,front,landmarks/s0020/Welcome/s0020_f_w001309/landmarks.npy,landmarks/s0020/Welcome/s0020_f_w001309/landmarks_177.npy,180,177
s0004_f_w001038,s0004,What,46,test,front,landmarks/s0004/What/s0004_f_w001038/landmarks.npy,landmarks/s0004/What/s0004_f_w001038/landmarks_177.npy,150,177
s0006_f_w001038,s0006,What,46,test,front,landmarks/s0006/What/s0006_f_w001038/landmarks.npy,landmarks/s0006/What/s0006_f_w001038/landmarks_177.npy,150,177
s0010_f_w001038,s0010,What,46,test,front,landmarks/s0010/What/s0010_f_w001038/landmarks.npy,landmarks/s0010/What/s0010_f_w001038/landmarks_177.npy,150,177
s0014_f_w001038,s0014,What,46,test,front,landmarks/s0014/What/s0014_f_w001038/landmarks.npy,landmarks/s0014/What/s0014_f_w001038/landmarks_177.npy,150,177
s0016_f_w001038,s0016,What,46,test,front,landmarks/s0016/What/s0016_f_w001038/landmarks.npy,landmarks/s0016/What/s0016_f_w001038/landmarks_177.npy,180,177
s0017_f_w001038,s0017,What,46,test,front,landmarks/s0017/What/s0017_f_w001038/landmarks.npy,landmarks/s0017/What/s0017_f_w001038/landmarks_177.npy,120,177
s0019_f_w001038,s0019,What,46,test,front,landmarks/s0019/What/s0019_f_w001038/landmarks.npy,landmarks/s0019/What/s0019_f_w001038/landmarks_177.npy,150,177
s0020_f_w001038,s0020,What,46,test,front,landmarks/s0020/What/s0020_f_w001038/landmarks.npy,landmarks/s0020/What/s0020_f_w001038/landmarks_177.npy,150,177
s0004_f_w001040,s0004,When,47,test,front,landmarks/s0004/When/s0004_f_w001040/landmarks.npy,landmarks/s0004/When/s0004_f_w001040/landmarks_177.npy,150,177
s0006_f_w001040,s0006,When,47,test,front,landmarks/s0006/When/s0006_f_w001040/landmarks.npy,landmarks/s0006/When/s0006_f_w001040/landmarks_177.npy,180,177
s0010_f_w001040,s0010,When,47,test,front,landmarks/s0010/When/s0010_f_w001040/landmarks.npy,landmarks/s0010/When/s0010_f_w001040/landmarks_177.npy,180,177
s0014_f_w001040,s0014,When,47,test,front,landmarks/s0014/When/s0014_f_w001040/landmarks.npy,landmarks/s0014/When/s0014_f_w001040/landmarks_177.npy,180,177
s0016_f_w001040,s0016,When,47,test,front,landmarks/s0016/When/s0016_f_w001040/landmarks.npy,landmarks/s0016/When/s0016_f_w001040/landmarks_177.npy,120,177
s0017_f_w001040,s0017,When,47,test,front,landmarks/s0017/When/s0017_f_w001040/landmarks.npy,landmarks/s0017/When/s0017_f_w001040/landmarks_177.npy,150,177
s0019_f_w001040,s0019,When,47,test,front,landmarks/s0019/When/s0019_f_w001040/landmarks.npy,landmarks/s0019/When/s0019_f_w001040/landmarks_177.npy,150,177
s0020_f_w001040,s0020,When,47,test,front,landmarks/s0020/When/s0020_f_w001040/landmarks.npy,landmarks/s0020/When/s0020_f_w001040/landmarks_177.npy,150,177
s0004_f_w001041,s0004,Where,48,test,front,landmarks/s0004/Where/s0004_f_w001041/landmarks.npy,landmarks/s0004/Where/s0004_f_w001041/landmarks_177.npy,180,177
s0006_f_w001041,s0006,Where,48,test,front,landmarks/s0006/Where/s0006_f_w001041/landmarks.npy,landmarks/s0006/Where/s0006_f_w001041/landmarks_177.npy,180,177
s0010_f_w001041,s0010,Where,48,test,front,landmarks/s0010/Where/s0010_f_w001041/landmarks.npy,landmarks/s0010/Where/s0010_f_w001041/landmarks_177.npy,180,177
s0014_f_w001041,s0014,Where,48,test,front,landmarks/s0014/Where/s0014_f_w001041/landmarks.npy,landmarks/s0014/Where/s0014_f_w001041/landmarks_177.npy,180,177
s0016_f_w001041,s0016,Where,48,test,front,landmarks/s0016/Where/s0016_f_w001041/landmarks.npy,landmarks/s0016/Where/s0016_f_w001041/landmarks_177.npy,180,177
s0017_f_w001041,s0017,Where,48,test,front,landmarks/s0017/Where/s0017_f_w001041/landmarks.npy,landmarks/s0017/Where/s0017_f_w001041/landmarks_177.npy,150,177
s0019_f_w001041,s0019,Where,48,test,front,landmarks/s0019/Where/s0019_f_w001041/landmarks.npy,landmarks/s0019/Where/s0019_f_w001041/landmarks_177.npy,150,177
s0020_f_w001041,s0020,Where,48,test,front,landmarks/s0020/Where/s0020_f_w001041/landmarks.npy,landmarks/s0020/Where/s0020_f_w001041/landmarks_177.npy,210,177
s0004_f_w001043,s0004,Who,49,test,front,landmarks/s0004/Who/s0004_f_w001043/landmarks.npy,landmarks/s0004/Who/s0004_f_w001043/landmarks_177.npy,150,177
s0006_f_w001043,s0006,Who,49,test,front,landmarks/s0006/Who/s0006_f_w001043/landmarks.npy,landmarks/s0006/Who/s0006_f_w001043/landmarks_177.npy,180,177
s0010_f_w001043,s0010,Who,49,test,front,landmarks/s0010/Who/s0010_f_w001043/landmarks.npy,landmarks/s0010/Who/s0010_f_w001043/landmarks_177.npy,150,177
s0014_f_w001043,s0014,Who,49,test,front,landmarks/s0014/Who/s0014_f_w001043/landmarks.npy,landmarks/s0014/Who/s0014_f_w001043/landmarks_177.npy,150,177
s0016_f_w001043,s0016,Who,49,test,front,landmarks/s0016/Who/s0016_f_w001043/landmarks.npy,landmarks/s0016/Who/s0016_f_w001043/landmarks_177.npy,150,177
s0017_f_w001043,s0017,Who,49,test,front,landmarks/s0017/Who/s0017_f_w001043/landmarks.npy,landmarks/s0017/Who/s0017_f_w001043/landmarks_177.npy,150,177
s0019_f_w001043,s0019,Who,49,test,front,landmarks/s0019/Who/s0019_f_w001043/landmarks.npy,landmarks/s0019/Who/s0019_f_w001043/landmarks_177.npy,180,177
s0020_f_w001043,s0020,Who,49,test,front,landmarks/s0020/Who/s0020_f_w001043/landmarks.npy,landmarks/s0020/Who/s0020_f_w001043/landmarks_177.npy,150,177
s0004_f_w001886,s0004,Why,50,test,front,landmarks/s0004/Why/s0004_f_w001886/landmarks.npy,landmarks/s0004/Why/s0004_f_w001886/landmarks_177.npy,150,177
s0006_f_w001886,s0006,Why,50,test,front,landmarks/s0006/Why/s0006_f_w001886/landmarks.npy,landmarks/s0006/Why/s0006_f_w001886/landmarks_177.npy,150,177
s0010_f_w001886,s0010,Why,50,test,front,landmarks/s0010/Why/s0010_f_w001886/landmarks.npy,landmarks/s0010/Why/s0010_f_w001886/landmarks_177.npy,150,177
s0014_f_w001886,s0014,Why,50,test,front,landmarks/s0014/Why/s0014_f_w001886/landmarks.npy,landmarks/s0014/Why/s0014_f_w001886/landmarks_177.npy,150,177
s0016_f_w001886,s0016,Why,50,test,front,landmarks/s0016/Why/s0016_f_w001886/landmarks.npy,landmarks/s0016/Why/s0016_f_w001886/landmarks_177.npy,120,177
s0017_f_w001886,s0017,Why,50,test,front,landmarks/s0017/Why/s0017_f_w001886/landmarks.npy,landmarks/s0017/Why/s0017_f_w001886/landmarks_177.npy,120,177
s0019_f_w001886,s0019,Why,50,test,front,landmarks/s0019/Why/s0019_f_w001886/landmarks.npy,landmarks/s0019/Why/s0019_f_w001886/landmarks_177.npy,120,177
s0020_f_w001886,s0020,Why,50,test,front,landmarks/s0020/Why/s0020_f_w001886/landmarks.npy,landmarks/s0020/Why/s0020_f_w001886/landmarks_177.npy,150,177
s0004_f_w001578,s0004,Yes,51,test,front,landmarks/s0004/Yes/s0004_f_w001578/landmarks.npy,landmarks/s0004/Yes/s0004_f_w001578/landmarks_177.npy,180,177
s0006_f_w001578,s0006,Yes,51,test,front,landmarks/s0006/Yes/s0006_f_w001578/landmarks.npy,landmarks/s0006/Yes/s0006_f_w001578/landmarks_177.npy,150,177
s0010_f_w001578,s0010,Yes,51,test,front,landmarks/s0010/Yes/s0010_f_w001578/landmarks.npy,landmarks/s0010/Yes/s0010_f_w001578/landmarks_177.npy,150,177
s0014_f_w001578,s0014,Yes,51,test,front,landmarks/s0014/Yes/s0014_f_w001578/landmarks.npy,landmarks/s0014/Yes/s0014_f_w001578/landmarks_177.npy,120,177
s0016_f_w001578,s0016,Yes,51,test,front,landmarks/s0016/Yes/s0016_f_w001578/landmarks.npy,landmarks/s0016/Yes/s0016_f_w001578/landmarks_177.npy,150,177
s0017_f_w001578,s0017,Yes,51,test,front,landmarks/s0017/Yes/s0017_f_w001578/landmarks.npy,landmarks/s0017/Yes/s0017_f_w001578/landmarks_177.npy,150,177
s0019_f_w001578,s0019,Yes,51,test,front,landmarks/s0019/Yes/s0019_f_w001578/landmarks.npy,landmarks/s0019/Yes/s0019_f_w001578/landmarks_177.npy,150,177
s0020_f_w001578,s0020,Yes,51,test,front,landmarks/s0020/Yes/s0020_f_w001578/landmarks.npy,landmarks/s0020/Yes/s0020_f_w001578/landmarks_177.npy,150,177
s0004_f_w000373,s0004,Yesterday,52,test,front,landmarks/s0004/Yesterday/s0004_f_w000373/landmarks.npy,landmarks/s0004/Yesterday/s0004_f_w000373/landmarks_177.npy,180,177
s0006_f_w000373,s0006,Yesterday,52,test,front,landmarks/s0006/Yesterday/s0006_f_w000373/landmarks.npy,landmarks/s0006/Yesterday/s0006_f_w000373/landmarks_177.npy,180,177
s0010_f_w000373,s0010,Yesterday,52,test,front,landmarks/s0010/Yesterday/s0010_f_w000373/landmarks.npy,landmarks/s0010/Yesterday/s0010_f_w000373/landmarks_177.npy,180,177
s0014_f_w000373,s0014,Yesterday,52,test,front,landmarks/s0014/Yesterday/s0014_f_w000373/landmarks.npy,landmarks/s0014/Yesterday/s0014_f_w000373/landmarks_177.npy,150,177
s0016_f_w000373,s0016,Yesterday,52,test,front,landmarks/s0016/Yesterday/s0016_f_w000373/landmarks.npy,landmarks/s0016/Yesterday/s0016_f_w000373/landmarks_177.npy,150,177
s0017_f_w000373,s0017,Yesterday,52,test,front,landmarks/s0017/Yesterday/s0017_f_w000373/landmarks.npy,landmarks/s0017/Yesterday/s0017_f_w000373/landmarks_177.npy,150,177
s0019_f_w000373,s0019,Yesterday,52,test,front,landmarks/s0019/Yesterday/s0019_f_w000373/landmarks.npy,landmarks/s0019/Yesterday/s0019_f_w000373/landmarks_177.npy,150,177
s0020_f_w000373,s0020,Yesterday,52,test,front,landmarks/s0020/Yesterday/s0020_f_w000373/landmarks.npy,landmarks/s0020/Yesterday/s0020_f_w000373/landmarks_177.npy,150,177
s0001_f_w000043,s0001,Angry,0,train,front,landmarks/s0001/Angry/s0001_f_w000043/landmarks.npy,landmarks/s0001/Angry/s0001_f_w000043/landmarks_177.npy,210,177
s0002_f_w000043,s0002,Angry,0,train,front,landmarks/s0002/Angry/s0002_f_w000043/landmarks.npy,landmarks/s0002/Angry/s0002_f_w000043/landmarks_177.npy,180,177
s0005_f_w000043,s0005,Angry,0,train,front,landmarks/s0005/Angry/s0005_f_w000043/landmarks.npy,landmarks/s0005/Angry/s0005_f_w000043/landmarks_177.npy,240,177
s0007_f_w000043,s0007,Angry,0,train,front,landmarks/s0007/Angry/s0007_f_w000043/landmarks.npy,landmarks/s0007/Angry/s0007_f_w000043/landmarks_177.npy,210,177
s0008_f_w000043,s0008,Angry,0,train,front,landmarks/s0008/Angry/s0008_f_w000043/landmarks.npy,landmarks/s0008/Angry/s0008_f_w000043/landmarks_177.npy,180,177
s0009_f_w000043,s0009,Angry,0,train,front,landmarks/s0009/Angry/s0009_f_w000043/landmarks.npy,landmarks/s0009/Angry/s0009_f_w000043/landmarks_177.npy,180,177
s0011_f_w000043,s0011,Angry,0,train,front,landmarks/s0011/Angry/s0011_f_w000043/landmarks.npy,landmarks/s0011/Angry/s0011_f_w000043/landmarks_177.npy,180,177
s0012_f_w000043,s0012,Angry,0,train,front,landmarks/s0012/Angry/s0012_f_w000043/landmarks.npy,landmarks/s0012/Angry/s0012_f_w000043/landmarks_177.npy,180,177
s0013_f_w000043,s0013,Angry,0,train,front,landmarks/s0013/Angry/s0013_f_w000043/landmarks.npy,landmarks/s0013/Angry/s0013_f_w000043/landmarks_177.npy,180,177
s0018_f_w000043,s0018,Angry,0,train,front,landmarks/s0018/Angry/s0018_f_w000043/landmarks.npy,landmarks/s0018/Angry/s0018_f_w000043/landmarks_177.npy,210,177
s0001_f_w001572,s0001,Bag,1,train,front,landmarks/s0001/Bag/s0001_f_w001572/landmarks.npy,landmarks/s0001/Bag/s0001_f_w001572/landmarks_177.npy,180,177
s0002_f_w001572,s0002,Bag,1,train,front,landmarks/s0002/Bag/s0002_f_w001572/landmarks.npy,landmarks/s0002/Bag/s0002_f_w001572/landmarks_177.npy,210,177
s0005_f_w001572,s0005,Bag,1,train,front,landmarks/s0005/Bag/s0005_f_w001572/landmarks.npy,landmarks/s0005/Bag/s0005_f_w001572/landmarks_177.npy,180,177
s0007_f_w001572,s0007,Bag,1,train,front,landmarks/s0007/Bag/s0007_f_w001572/landmarks.npy,landmarks/s0007/Bag/s0007_f_w001572/landmarks_177.npy,180,177
s0008_f_w001572,s0008,Bag,1,train,front,landmarks/s0008/Bag/s0008_f_w001572/landmarks.npy,landmarks/s0008/Bag/s0008_f_w001572/landmarks_177.npy,180,177
s0009_f_w001572,s0009,Bag,1,train,front,landmarks/s0009/Bag/s0009_f_w001572/landmarks.npy,landmarks/s0009/Bag/s0009_f_w001572/landmarks_177.npy,180,177
s0011_f_w001572,s0011,Bag,1,train,front,landmarks/s0011/Bag/s0011_f_w001572/landmarks.npy,landmarks/s0011/Bag/s0011_f_w001572/landmarks_177.npy,150,177
s0012_f_w001572,s0012,Bag,1,train,front,landmarks/s0012/Bag/s0012_f_w001572/landmarks.npy,landmarks/s0012/Bag/s0012_f_w001572/landmarks_177.npy,150,177
s0013_f_w001572,s0013,Bag,1,train,front,landmarks/s0013/Bag/s0013_f_w001572/landmarks.npy,landmarks/s0013/Bag/s0013_f_w001572/landmarks_177.npy,150,177
s0018_f_w001572,s0018,Bag,1,train,front,landmarks/s0018/Bag/s0018_f_w001572/landmarks.npy,landmarks/s0018/Bag/s0018_f_w001572/landmarks_177.npy,150,177
s0001_f_w000125,s0001,Bathroom,2,train,front,landmarks/s0001/Bathroom/s0001_f_w000125/landmarks.npy,landmarks/s0001/Bathroom/s0001_f_w000125/landmarks_177.npy,270,177
s0002_f_w000125,s0002,Bathroom,2,train,front,landmarks/s0002/Bathroom/s0002_f_w000125/landmarks.npy,landmarks/s0002/Bathroom/s0002_f_w000125/landmarks_177.npy,270,177
s0005_f_w000125,s0005,Bathroom,2,train,front,landmarks/s0005/Bathroom/s0005_f_w000125/landmarks.npy,landmarks/s0005/Bathroom/s0005_f_w000125/landmarks_177.npy,240,177
s0007_f_w000125,s0007,Bathroom,2,train,front,landmarks/s0007/Bathroom/s0007_f_w000125/landmarks.npy,landmarks/s0007/Bathroom/s0007_f_w000125/landmarks_177.npy,270,177
s0008_f_w000125,s0008,Bathroom,2,train,front,landmarks/s0008/Bathroom/s0008_f_w000125/landmarks.npy,landmarks/s0008/Bathroom/s0008_f_w000125/landmarks_177.npy,240,177
s0009_f_w000125,s0009,Bathroom,2,train,front,landmarks/s0009/Bathroom/s0009_f_w000125/landmarks.npy,landmarks/s0009/Bathroom/s0009_f_w000125/landmarks_177.npy,240,177
s0011_f_w000125,s0011,Bathroom,2,train,front,landmarks/s0011/Bathroom/s0011_f_w000125/landmarks.npy,landmarks/s0011/Bathroom/s0011_f_w000125/landmarks_177.npy,240,177
